user_id,assigned_at,variant,channel,device,age_band,prior_investor,landing_page_view,started_application,completed_kyc,funded_account,account_opened,initial_assets_usd
100291,2026-08-02 12:29:33,B,Organic Search,Mobile,25-34,0,1,0,0,0,0,0.0
100292,2026-08-02 08:01:34,A,Partner,Desktop,18-24,0,1,1,0,0,0,0.0
100293,2026-08-24 09:12:00,A,Organic Search,Desktop,25-34,1,1,0,0,0,0,0.0
100294,2026-08-08 12:05:07,B,Organic Search,Tablet,25-34,0,1,0,0,0,0,0.0
100295,2026-08-26 00:47:58,B,Paid Search,Mobile,25-34,1,1,1,1,1,1,4321.77
100296,2026-08-02 15:19:24,A,Organic Search,Desktop,25-34,0,1,1,1,0,0,0.0
100297,2026-08-17 12:13:08,A,Paid Search,Desktop,18-24,1,1,0,0,0,0,0.0
100298,2026-08-24 22:15:59,A,Email,Mobile,45-54,0,1,0,0,0,0,0.0
100299,2026-08-28 09:03:18,A,Email,Desktop,35-44,0,1,0,0,0,0,0.0
100300,2026-08-26 15:19:27,A,Organic Search,Mobile,25-34,0,1,1,1,0,0,0.0
100301,2026-08-28 05:07:11,B,Organic Search,Mobile,25-34,0,1,1,0,0,0,0.0
100302,2026-08-08 23:39:04,A,Direct,Mobile,18-24,0,1,1,1,0,0,0.0
100303,2026-08-08 23:08:25,B,Direct,Desktop,55+,0,1,1,1,0,0,0.0
100304,2026-08-24 00:32:53,B,Paid Search,Desktop,45-54,1,1,1,1,1,1,4292.9
100305,2026-08-17 08:54:26,A,Email,Mobile,45-54,1,1,1,0,0,0,0.0
100306,2026-08-06 03:38:21,B,Organic Search,Desktop,25-34,0,1,0,0,0,0,0.0
100307,2026-08-25 16:43:03,B,Direct,Desktop,18-24,1,1,0,0,0,0,0.0
100308,2026-08-13 04:23:10,A,Partner,Tablet,18-24,0,1,1,1,0,0,0.0
100309,2026-08-13 08:17:26,A,Paid Search,Desktop,35-44,0,1,1,0,0,0,0.0
100310,2026-08-22 15:39:45,B,Direct,Mobile,35-44,0,1,0,0,0,0,0.0
100311,2026-08-13 19:05:34,B,Paid Search,Mobile,55+,1,1,1,1,1,1,3274.94
100312,2026-08-19 07:53:13,B,Organic Search,Mobile,35-44,0,1,1,1,1,1,28052.22
100313,2026-08-21 21:00:49,A,Social,Mobile,25-34,0,1,0,0,0,0,0.0
100314,2026-08-15 04:11:05,A,Paid Search,Desktop,35-44,0,1,1,1,0,0,0.0
100315,2026-08-27 13:22:24,A,Direct,Mobile,35-44,0,1,1,0,0,0,0.0
100316,2026-08-02 20:07:03,A,Direct,Mobile,18-24,1,1,0,0,0,0,0.0
100317,2026-08-17 16:26:18,B,Partner,Desktop,25-34,0,1,1,0,0,0,0.0
100318,2026-08-06 18:34:23,B,Email,Mobile,45-54,1,1,1,1,1,1,4280.57
100319,2026-08-05 06:07:34,B,Email,Tablet,18-24,0,1,1,0,0,0,0.0
100320,2026-08-27 23:55:14,B,Paid Search,Tablet,45-54,0,1,0,0,0,0,0.0
100321,2026-08-18 06:39:45,B,Paid Search,Tablet,55+,1,1,0,0,0,0,0.0
100322,2026-08-10 05:24:39,B,Social,Mobile,25-34,1,1,0,0,0,0,0.0
100323,2026-08-08 16:27:56,B,Direct,Desktop,35-44,0,1,0,0,0,0,0.0
100324,2026-08-27 19:38:35,A,Organic Search,Desktop,25-34,1,1,1,0,0,0,0.0
100325,2026-08-16 00:21:26,B,Partner,Mobile,35-44,0,1,0,0,0,0,0.0
100326,2026-08-27 19:55:36,A,Social,Desktop,35-44,0,1,1,1,0,0,0.0
100327,2026-08-23 01:15:24,A,Direct,Mobile,18-24,0,1,1,1,1,1,2306.7
100328,2026-08-28 08:01:04,A,Partner,Mobile,55+,1,1,1,1,1,1,43644.21
100329,2026-08-15 21:15:25,A,Email,Mobile,25-34,1,1,1,1,0,0,0.0
100330,2026-08-18 17:47:55,B,Organic Search,Desktop,25-34,1,1,0,0,0,0,0.0
100331,2026-08-06 04:43:02,A,Direct,Mobile,18-24,0,1,1,1,0,0,0.0
100332,2026-08-14 13:43:42,B,Direct,Desktop,55+,0,1,1,1,0,0,0.0
100333,2026-08-12 12:42:41,A,Organic Search,Desktop,45-54,0,1,1,1,0,0,0.0
100334,2026-08-08 17:05:26,A,Organic Search,Mobile,35-44,0,1,1,1,1,1,2499.2
100335,2026-08-08 12:19:10,A,Organic Search,Mobile,55+,1,1,0,0,0,0,0.0
100336,2026-08-02 09:00:34,B,Paid Search,Desktop,35-44,0,1,1,1,1,1,3870.89
100337,2026-08-20 15:56:45,B,Partner,Tablet,45-54,0,1,1,1,0,0,0.0
100338,2026-08-21 07:17:16,A,Organic Search,Desktop,55+,1,1,0,0,0,0,0.0
100339,2026-08-04 07:07:01,A,Direct,Mobile,45-54,0,1,1,0,0,0,0.0
100340,2026-08-01 15:26:49,B,Direct,Mobile,25-34,0,1,1,0,0,0,0.0
100341,2026-08-03 15:18:17,A,Direct,Mobile,55+,0,1,0,0,0,0,0.0
100342,2026-08-12 06:36:05,A,Organic Search,Desktop,18-24,1,1,1,1,0,0,0.0
100343,2026-08-13 11:53:20,A,Social,Desktop,55+,1,1,0,0,0,0,0.0
100344,2026-08-12 20:55:15,A,Partner,Desktop,55+,0,1,0,0,0,0,0.0
100345,2026-08-17 15:35:33,A,Organic Search,Desktop,18-24,0,1,1,0,0,0,0.0
100346,2026-08-27 09:40:30,A,Organic Search,Desktop,18-24,1,1,1,1,1,1,7779.17
100347,2026-08-06 08:07:23,B,Direct,Mobile,45-54,0,1,0,0,0,0,0.0
100348,2026-08-24 19:54:12,B,Social,Mobile,18-24,0,1,1,1,0,0,0.0
100349,2026-08-23 23:33:08,B,Social,Desktop,45-54,1,1,0,0,0,0,0.0
100350,2026-08-03 21:50:51,B,Partner,Mobile,25-34,0,1,1,1,0,0,0.0
100351,2026-08-01 00:50:51,B,Direct,Mobile,18-24,0,1,1,1,0,0,0.0
100352,2026-08-21 06:51:23,B,Paid Search,Mobile,35-44,0,1,1,1,0,0,0.0
100353,2026-08-12 15:04:06,B,Email,Desktop,25-34,0,1,0,0,0,0,0.0
100354,2026-08-20 05:08:19,A,Organic Search,Desktop,25-34,0,1,1,1,1,1,2561.76
100355,2026-08-12 05:52:05,A,Paid Search,Mobile,35-44,0,1,0,0,0,0,0.0
100356,2026-08-03 04:36:47,B,Email,Desktop,18-24,0,1,1,1,0,0,0.0
100357,2026-08-06 04:49:55,B,Paid Search,Desktop,25-34,1,1,1,1,0,0,0.0
100358,2026-08-11 23:46:37,B,Partner,Tablet,35-44,0,1,0,0,0,0,0.0
100359,2026-08-15 14:06:26,B,Organic Search,Tablet,45-54,0,1,1,0,0,0,0.0
100360,2026-08-26 02:57:55,A,Social,Desktop,35-44,1,1,1,1,1,1,11863.1
100361,2026-08-14 05:30:52,A,Direct,Mobile,18-24,0,1,1,1,1,1,6523.47
100362,2026-08-03 13:54:26,B,Direct,Mobile,45-54,1,1,1,1,1,1,3943.8
100363,2026-08-14 03:20:48,A,Social,Mobile,25-34,0,1,0,0,0,0,0.0
100364,2026-08-20 01:25:11,A,Paid Search,Desktop,25-34,0,1,1,0,0,0,0.0
100365,2026-08-17 03:04:30,B,Partner,Mobile,25-34,0,1,1,0,0,0,0.0
100366,2026-08-25 14:23:23,A,Paid Search,Mobile,35-44,0,1,0,0,0,0,0.0
100367,2026-08-17 11:21:26,B,Direct,Desktop,25-34,0,1,0,0,0,0,0.0
100368,2026-08-03 02:51:02,B,Partner,Mobile,18-24,1,1,0,0,0,0,0.0
100369,2026-08-02 03:50:35,A,Organic Search,Desktop,35-44,0,1,1,1,1,1,10858.81
100370,2026-08-23 00:13:45,A,Partner,Mobile,35-44,1,1,1,0,0,0,0.0
100371,2026-08-09 16:23:21,A,Direct,Mobile,35-44,0,1,0,0,0,0,0.0
100372,2026-08-10 07:08:48,B,Social,Tablet,35-44,0,1,0,0,0,0,0.0
100373,2026-08-13 01:47:13,A,Paid Search,Mobile,45-54,1,1,1,1,0,0,0.0
100374,2026-08-27 07:46:39,A,Partner,Mobile,25-34,0,1,0,0,0,0,0.0
100375,2026-08-20 19:29:01,B,Organic Search,Mobile,55+,1,1,1,1,0,0,0.0
100376,2026-08-07 03:05:25,A,Email,Desktop,55+,0,1,1,1,1,1,2718.99
100377,2026-08-13 08:50:32,A,Direct,Mobile,35-44,0,1,1,1,1,1,14004.65
100378,2026-08-03 01:03:35,A,Direct,Desktop,18-24,0,1,1,0,0,0,0.0
100379,2026-08-03 04:07:08,A,Organic Search,Mobile,55+,0,1,1,1,1,1,11435.62
100380,2026-08-05 16:58:36,B,Organic Search,Mobile,25-34,1,1,1,0,0,0,0.0
100381,2026-08-07 06:20:52,A,Direct,Desktop,35-44,0,1,1,1,1,1,24833.29
100382,2026-08-20 12:24:53,A,Email,Mobile,35-44,0,1,1,1,0,0,0.0
100383,2026-08-28 04:45:16,B,Organic Search,Desktop,18-24,0,1,0,0,0,0,0.0
100384,2026-08-26 01:12:47,B,Organic Search,Desktop,45-54,0,1,0,0,0,0,0.0
100385,2026-08-23 00:54:10,A,Social,Mobile,35-44,0,1,1,1,1,0,0.0
100386,2026-08-02 16:05:56,B,Social,Desktop,35-44,1,1,1,1,1,1,8292.18
100387,2026-08-03 08:37:41,B,Direct,Mobile,25-34,1,1,1,1,1,1,3140.43
100388,2026-08-05 02:46:52,A,Organic Search,Desktop,25-34,1,1,1,0,0,0,0.0
100389,2026-08-01 02:37:15,B,Direct,Desktop,25-34,0,1,0,0,0,0,0.0
100390,2026-08-06 04:19:16,B,Direct,Mobile,25-34,0,1,1,1,0,0,0.0
100391,2026-08-21 05:33:34,A,Email,Desktop,35-44,0,1,0,0,0,0,0.0
100392,2026-08-01 21:53:01,B,Organic Search,Mobile,18-24,1,1,1,1,1,1,4332.72
100393,2026-08-27 11:43:47,B,Partner,Mobile,25-34,0,1,1,1,1,1,2829.05
100394,2026-08-27 03:02:28,B,Organic Search,Mobile,45-54,0,1,1,1,1,1,5339.11
100395,2026-08-27 21:27:39,A,Social,Mobile,25-34,1,1,0,0,0,0,0.0
100396,2026-08-28 19:33:35,A,Email,Desktop,25-34,0,1,0,0,0,0,0.0
100397,2026-08-09 20:15:21,B,Direct,Mobile,25-34,1,1,1,1,0,0,0.0
100398,2026-08-21 03:06:23,A,Email,Mobile,35-44,1,1,0,0,0,0,0.0
100399,2026-08-14 12:55:48,B,Email,Mobile,35-44,0,1,0,0,0,0,0.0
100400,2026-08-18 09:55:44,A,Direct,Desktop,25-34,1,1,1,1,0,0,0.0
100401,2026-08-13 19:41:17,A,Partner,Mobile,25-34,0,1,1,1,1,0,0.0
100402,2026-08-18 21:02:28,B,Email,Desktop,55+,1,1,0,0,0,0,0.0
100403,2026-08-04 08:13:10,B,Email,Desktop,18-24,0,1,0,0,0,0,0.0
100404,2026-08-11 07:23:37,A,Direct,Mobile,45-54,1,1,1,0,0,0,0.0
100405,2026-08-17 07:20:36,A,Direct,Mobile,55+,0,1,0,0,0,0,0.0
100406,2026-08-19 23:54:09,B,Paid Search,Desktop,35-44,1,1,1,1,0,0,0.0
100407,2026-08-08 12:40:19,B,Social,Desktop,35-44,1,1,1,1,1,1,9459.64
100408,2026-08-11 06:27:05,B,Organic Search,Desktop,45-54,0,1,1,1,0,0,0.0
100409,2026-08-04 03:32:47,A,Social,Desktop,18-24,0,1,0,0,0,0,0.0
100410,2026-08-03 05:07:12,A,Direct,Desktop,25-34,0,1,1,1,0,0,0.0
100411,2026-08-16 15:44:55,B,Organic Search,Mobile,45-54,1,1,1,1,0,0,0.0
100412,2026-08-25 09:11:32,B,Paid Search,Mobile,35-44,0,1,1,1,0,0,0.0
100413,2026-08-19 09:27:08,A,Email,Desktop,55+,0,1,1,1,0,0,0.0
100414,2026-08-13 17:42:47,B,Direct,Desktop,25-34,0,1,1,1,0,0,0.0
100415,2026-08-27 10:58:23,A,Direct,Mobile,55+,0,1,0,0,0,0,0.0
100416,2026-08-08 03:56:32,B,Paid Search,Mobile,55+,0,1,1,1,1,1,9663.04
100417,2026-08-01 13:38:35,B,Paid Search,Mobile,18-24,0,1,1,1,1,1,6969.09
100418,2026-08-09 08:29:07,A,Social,Desktop,25-34,0,1,0,0,0,0,0.0
100419,2026-08-14 20:41:59,B,Email,Mobile,55+,0,1,1,1,1,1,877.45
100420,2026-08-21 09:46:51,A,Social,Mobile,55+,1,1,0,0,0,0,0.0
100421,2026-08-24 14:14:09,A,Social,Mobile,18-24,0,1,0,0,0,0,0.0
100422,2026-08-07 04:57:06,B,Email,Mobile,25-34,0,1,1,1,1,1,4576.51
100423,2026-08-13 04:22:56,A,Social,Desktop,35-44,0,1,1,1,1,0,0.0
100424,2026-08-17 06:05:30,B,Direct,Tablet,25-34,1,1,1,1,1,0,0.0
100425,2026-08-03 21:51:32,A,Direct,Tablet,25-34,0,1,1,1,0,0,0.0
100426,2026-08-18 22:01:38,B,Organic Search,Desktop,25-34,0,1,1,1,0,0,0.0
100427,2026-08-06 16:24:32,A,Social,Tablet,25-34,0,1,0,0,0,0,0.0
100428,2026-08-13 13:54:40,B,Email,Mobile,25-34,0,1,1,1,1,1,2370.79
100429,2026-08-06 20:16:39,B,Paid Search,Tablet,35-44,0,1,1,1,1,1,4927.84
100430,2026-08-04 20:06:33,B,Social,Mobile,45-54,0,1,1,0,0,0,0.0
100431,2026-08-24 19:02:03,B,Email,Desktop,35-44,0,1,0,0,0,0,0.0
100432,2026-08-27 00:43:08,A,Direct,Desktop,25-34,1,1,1,0,0,0,0.0
100433,2026-08-02 06:15:40,A,Organic Search,Desktop,35-44,0,1,1,1,1,1,4823.48
100434,2026-08-10 13:08:46,B,Paid Search,Desktop,45-54,0,1,1,1,0,0,0.0
100435,2026-08-16 05:01:33,B,Organic Search,Desktop,35-44,0,1,1,1,0,0,0.0
100436,2026-08-05 11:09:37,A,Direct,Desktop,45-54,0,1,0,0,0,0,0.0
100437,2026-08-20 08:47:30,A,Partner,Desktop,35-44,0,1,1,1,0,0,0.0
100438,2026-08-23 07:55:05,B,Social,Desktop,55+,1,1,0,0,0,0,0.0
100439,2026-08-08 09:27:53,B,Social,Desktop,35-44,1,1,1,1,1,1,6684.94
100440,2026-08-01 18:19:13,B,Organic Search,Desktop,45-54,1,1,0,0,0,0,0.0
100441,2026-08-01 00:54:27,A,Email,Desktop,18-24,0,1,1,1,1,1,7492.99
100442,2026-08-26 05:31:37,A,Email,Mobile,35-44,1,1,1,0,0,0,0.0
100443,2026-08-23 06:36:36,A,Organic Search,Mobile,18-24,1,1,1,1,1,1,3735.89
100444,2026-08-02 19:39:24,A,Direct,Desktop,25-34,1,1,0,0,0,0,0.0
100445,2026-08-07 04:47:06,B,Paid Search,Mobile,45-54,0,1,1,1,1,0,0.0
100446,2026-08-26 19:03:56,B,Direct,Mobile,35-44,0,1,1,1,1,1,18877.36
100447,2026-08-07 03:43:51,A,Paid Search,Mobile,35-44,1,1,1,0,0,0,0.0
100448,2026-08-06 23:32:51,A,Partner,Mobile,35-44,0,1,0,0,0,0,0.0
100449,2026-08-08 23:58:15,A,Organic Search,Tablet,45-54,0,1,1,1,0,0,0.0
100450,2026-08-10 15:35:27,B,Organic Search,Desktop,45-54,0,1,1,1,1,1,6097.67
100451,2026-08-14 11:02:08,A,Partner,Desktop,55+,0,1,1,1,0,0,0.0
100452,2026-08-11 01:31:14,A,Paid Search,Mobile,55+,0,1,1,1,0,0,0.0
100453,2026-08-26 06:25:51,B,Social,Mobile,35-44,0,1,1,1,0,0,0.0
100454,2026-08-01 19:37:20,B,Paid Search,Desktop,25-34,1,1,0,0,0,0,0.0
100455,2026-08-03 06:36:22,B,Social,Mobile,18-24,1,1,1,0,0,0,0.0
100456,2026-08-24 03:49:51,A,Social,Mobile,55+,0,1,1,1,1,1,8703.03
100457,2026-08-05 15:16:13,B,Social,Desktop,25-34,0,1,1,1,1,1,5711.46
100458,2026-08-18 01:31:11,A,Organic Search,Mobile,45-54,0,1,1,1,1,1,2699.78
100459,2026-08-01 17:04:36,B,Direct,Mobile,25-34,1,1,1,1,1,1,2700.9
100460,2026-08-16 16:32:11,B,Email,Desktop,25-34,0,1,0,0,0,0,0.0
100461,2026-08-15 01:44:16,B,Email,Desktop,25-34,0,1,0,0,0,0,0.0
100462,2026-08-08 19:38:30,A,Paid Search,Mobile,45-54,0,1,1,1,0,0,0.0
100463,2026-08-11 09:32:00,B,Partner,Desktop,35-44,1,1,1,1,1,1,7070.33
100464,2026-08-08 08:18:56,A,Direct,Mobile,55+,0,1,1,0,0,0,0.0
100465,2026-08-19 08:54:21,A,Paid Search,Desktop,45-54,0,1,0,0,0,0,0.0
100466,2026-08-24 05:40:35,A,Direct,Mobile,35-44,0,1,0,0,0,0,0.0
100467,2026-08-15 04:43:27,B,Email,Desktop,45-54,0,1,1,1,1,1,3317.73
100468,2026-08-01 18:23:54,A,Direct,Desktop,45-54,0,1,1,0,0,0,0.0
100469,2026-08-19 16:00:18,B,Organic Search,Mobile,55+,1,1,1,1,1,1,4580.27
100470,2026-08-27 08:05:04,B,Paid Search,Desktop,18-24,1,1,1,0,0,0,0.0
100471,2026-08-05 17:53:15,A,Email,Desktop,45-54,0,1,1,1,0,0,0.0
100472,2026-08-27 12:42:36,B,Direct,Desktop,25-34,0,1,0,0,0,0,0.0
100473,2026-08-06 09:29:12,A,Organic Search,Mobile,55+,0,1,1,1,1,1,15346.29
100474,2026-08-24 00:55:46,A,Paid Search,Desktop,25-34,0,1,0,0,0,0,0.0
100475,2026-08-24 04:23:39,B,Direct,Desktop,25-34,0,1,0,0,0,0,0.0
100476,2026-08-21 12:43:52,B,Organic Search,Mobile,35-44,1,1,1,1,0,0,0.0
100477,2026-08-01 14:25:34,A,Organic Search,Desktop,45-54,0,1,0,0,0,0,0.0
100478,2026-08-21 11:20:31,B,Direct,Mobile,18-24,1,1,1,1,1,1,1440.41
100479,2026-08-05 22:12:03,B,Direct,Mobile,18-24,1,1,1,1,0,0,0.0
100480,2026-08-10 17:28:50,A,Direct,Mobile,45-54,0,1,1,1,0,0,0.0
100481,2026-08-01 01:31:26,B,Email,Desktop,45-54,0,1,1,1,1,1,3765.16
100482,2026-08-14 17:59:43,B,Organic Search,Mobile,35-44,1,1,1,1,1,1,5217.05
100483,2026-08-11 02:35:32,A,Direct,Mobile,35-44,0,1,1,0,0,0,0.0
100484,2026-08-13 00:44:18,B,Organic Search,Desktop,25-34,0,1,1,1,1,1,7457.19
100485,2026-08-27 19:42:16,B,Paid Search,Mobile,35-44,0,1,0,0,0,0,0.0
100486,2026-08-21 22:44:51,A,Organic Search,Desktop,18-24,0,1,1,1,0,0,0.0
100487,2026-08-03 06:56:15,B,Social,Desktop,25-34,0,1,1,1,1,1,11879.66
100488,2026-08-28 14:54:48,A,Email,Mobile,18-24,1,1,0,0,0,0,0.0
100489,2026-08-10 02:44:54,B,Partner,Mobile,25-34,0,1,1,0,0,0,0.0
100490,2026-08-20 04:15:40,A,Organic Search,Mobile,18-24,0,1,0,0,0,0,0.0
100491,2026-08-14 04:12:36,B,Direct,Desktop,55+,0,1,0,0,0,0,0.0
100492,2026-08-14 21:39:53,A,Email,Mobile,55+,0,1,1,0,0,0,0.0
100493,2026-08-11 07:04:25,B,Paid Search,Desktop,25-34,0,1,0,0,0,0,0.0
100494,2026-08-07 04:13:56,A,Social,Tablet,55+,1,1,1,1,0,0,0.0
100495,2026-08-01 10:35:02,A,Direct,Desktop,55+,1,1,0,0,0,0,0.0
100496,2026-08-01 20:41:00,A,Email,Mobile,25-34,0,1,1,0,0,0,0.0
100497,2026-08-17 08:35:54,B,Organic Search,Mobile,35-44,0,1,1,0,0,0,0.0
100498,2026-08-21 13:23:23,A,Partner,Desktop,25-34,1,1,0,0,0,0,0.0
100499,2026-08-27 08:19:20,B,Paid Search,Desktop,45-54,0,1,0,0,0,0,0.0
100500,2026-08-03 11:25:45,B,Partner,Mobile,18-24,0,1,0,0,0,0,0.0
100501,2026-08-03 16:25:15,B,Direct,Mobile,45-54,0,1,1,1,1,1,6781.99
100502,2026-08-27 16:21:16,A,Social,Desktop,45-54,0,1,1,1,1,1,5684.82
100503,2026-08-07 02:03:50,B,Organic Search,Mobile,25-34,1,1,1,1,0,0,0.0
100504,2026-08-16 10:06:37,A,Email,Mobile,35-44,0,1,1,1,1,1,22993.1
100505,2026-08-25 17:23:53,B,Email,Mobile,25-34,0,1,0,0,0,0,0.0
100506,2026-08-09 07:30:16,B,Paid Search,Tablet,25-34,0,1,1,0,0,0,0.0
100507,2026-08-15 16:21:46,A,Organic Search,Mobile,18-24,0,1,1,1,0,0,0.0
100508,2026-08-10 07:44:57,A,Paid Search,Desktop,25-34,0,1,1,1,1,1,2071.2
100509,2026-08-06 23:41:53,A,Organic Search,Desktop,55+,1,1,1,1,1,1,6119.53
100510,2026-08-15 14:51:48,A,Paid Search,Tablet,55+,0,1,1,1,0,0,0.0
100511,2026-08-16 11:34:42,B,Organic Search,Desktop,35-44,1,1,1,1,1,1,7114.51
100512,2026-08-13 11:07:51,A,Direct,Desktop,25-34,0,1,0,0,0,0,0.0
100513,2026-08-13 07:06:23,B,Social,Mobile,25-34,1,1,1,1,0,0,0.0
100514,2026-08-27 02:17:36,A,Partner,Desktop,45-54,0,1,1,0,0,0,0.0
100515,2026-08-24 17:16:05,B,Paid Search,Mobile,25-34,0,1,0,0,0,0,0.0
100516,2026-08-15 21:24:03,B,Direct,Desktop,45-54,0,1,1,1,0,0,0.0
100517,2026-08-18 17:59:44,B,Social,Desktop,25-34,0,1,1,1,1,1,2461.92
100518,2026-08-24 05:19:02,A,Social,Mobile,18-24,1,1,1,1,0,0,0.0
100519,2026-08-05 13:35:40,B,Email,Mobile,25-34,1,1,0,0,0,0,0.0
100520,2026-08-23 07:04:35,A,Direct,Mobile,45-54,0,1,1,1,1,1,8679.2
100521,2026-08-15 01:39:17,A,Organic Search,Mobile,45-54,0,1,1,1,1,1,2263.01
100522,2026-08-09 14:51:39,B,Organic Search,Desktop,25-34,1,1,0,0,0,0,0.0
100523,2026-08-25 12:03:42,B,Organic Search,Mobile,55+,0,1,1,1,1,1,11577.66
100524,2026-08-12 00:28:02,A,Paid Search,Desktop,25-34,1,1,1,1,1,0,0.0
100525,2026-08-03 21:04:43,B,Social,Desktop,25-34,0,1,1,0,0,0,0.0
100526,2026-08-01 07:26:30,B,Social,Mobile,35-44,0,1,1,1,1,1,2361.55
100527,2026-08-20 13:55:38,A,Social,Mobile,35-44,0,1,1,0,0,0,0.0
100528,2026-08-06 04:32:25,B,Paid Search,Desktop,25-34,0,1,1,1,0,0,0.0
100529,2026-08-09 16:04:34,B,Social,Desktop,35-44,1,1,1,0,0,0,0.0
100530,2026-08-22 18:04:50,A,Organic Search,Mobile,55+,0,1,1,1,1,1,722.87
100531,2026-08-10 03:29:01,B,Organic Search,Tablet,35-44,0,1,0,0,0,0,0.0
100532,2026-08-17 20:08:28,B,Social,Mobile,55+,0,1,1,1,1,1,5582.02
100533,2026-08-27 02:01:34,B,Social,Mobile,55+,1,1,0,0,0,0,0.0
100534,2026-08-04 12:44:22,A,Social,Mobile,45-54,0,1,0,0,0,0,0.0
100535,2026-08-19 15:49:22,B,Paid Search,Mobile,45-54,0,1,1,1,1,1,5474.46
100536,2026-08-18 22:38:04,A,Partner,Mobile,45-54,0,1,1,1,1,1,3310.89
100537,2026-08-11 00:44:11,A,Direct,Mobile,55+,0,1,1,1,1,1,8929.47
100538,2026-08-13 20:23:25,A,Email,Desktop,45-54,0,1,1,1,0,0,0.0
100539,2026-08-09 17:46:35,B,Partner,Mobile,45-54,0,1,0,0,0,0,0.0
100540,2026-08-28 15:08:32,B,Paid Search,Desktop,45-54,0,1,0,0,0,0,0.0
100541,2026-08-22 15:03:19,A,Email,Desktop,35-44,1,1,0,0,0,0,0.0
100542,2026-08-03 11:25:20,A,Partner,Mobile,35-44,0,1,1,1,0,0,0.0
100543,2026-08-17 11:59:01,A,Email,Mobile,55+,0,1,1,1,1,1,16930.16
100544,2026-08-18 11:17:13,A,Email,Desktop,18-24,1,1,0,0,0,0,0.0
100545,2026-08-22 15:50:03,B,Organic Search,Mobile,45-54,0,1,1,1,1,1,7985.59
100546,2026-08-18 23:24:28,B,Organic Search,Tablet,35-44,0,1,1,1,1,1,4720.88
100547,2026-08-08 13:39:43,B,Organic Search,Mobile,25-34,0,1,1,0,0,0,0.0
100548,2026-08-17 22:48:12,B,Social,Mobile,25-34,0,1,0,0,0,0,0.0
100549,2026-08-10 12:04:12,B,Paid Search,Mobile,45-54,1,1,1,1,0,0,0.0
100550,2026-08-21 21:59:10,A,Organic Search,Mobile,45-54,0,1,0,0,0,0,0.0
100551,2026-08-26 18:08:20,A,Email,Mobile,45-54,0,1,1,0,0,0,0.0
100552,2026-08-22 11:26:07,B,Social,Mobile,25-34,1,1,1,1,0,0,0.0
100553,2026-08-18 18:20:37,A,Direct,Desktop,45-54,0,1,0,0,0,0,0.0
100554,2026-08-09 11:18:19,B,Direct,Mobile,25-34,0,1,0,0,0,0,0.0
100555,2026-08-28 13:23:48,B,Email,Desktop,55+,0,1,1,0,0,0,0.0
100556,2026-08-04 00:09:07,B,Paid Search,Mobile,25-34,0,1,0,0,0,0,0.0
100557,2026-08-08 03:00:50,A,Social,Desktop,35-44,1,1,1,0,0,0,0.0
100558,2026-08-05 21:39:30,A,Organic Search,Mobile,45-54,1,1,1,1,1,1,9154.39
100559,2026-08-28 11:12:19,B,Social,Mobile,18-24,0,1,0,0,0,0,0.0
100560,2026-08-12 21:25:12,B,Paid Search,Mobile,45-54,0,1,0,0,0,0,0.0
100561,2026-08-10 22:22:38,A,Email,Tablet,25-34,1,1,0,0,0,0,0.0
100562,2026-08-25 11:26:32,B,Paid Search,Tablet,25-34,0,1,1,0,0,0,0.0
100563,2026-08-01 14:35:28,B,Organic Search,Desktop,18-24,1,1,0,0,0,0,0.0
100564,2026-08-22 16:23:41,A,Paid Search,Desktop,25-34,1,1,1,0,0,0,0.0
100565,2026-08-28 06:32:46,A,Paid Search,Mobile,35-44,0,1,1,1,0,0,0.0
100566,2026-08-22 20:20:46,B,Partner,Mobile,55+,1,1,1,1,0,0,0.0
100567,2026-08-17 09:37:57,B,Partner,Desktop,35-44,1,1,0,0,0,0,0.0
100568,2026-08-21 12:26:42,A,Social,Mobile,35-44,0,1,1,1,1,1,1876.83
100569,2026-08-27 01:45:28,B,Partner,Desktop,25-34,0,1,1,1,1,1,16689.61
100570,2026-08-11 16:50:18,B,Direct,Mobile,18-24,0,1,1,1,1,1,7409.42
100571,2026-08-11 17:54:39,B,Paid Search,Tablet,45-54,1,1,1,1,1,1,2155.49
100572,2026-08-13 06:19:59,A,Social,Mobile,18-24,1,1,1,1,0,0,0.0
100573,2026-08-16 10:44:39,B,Organic Search,Desktop,45-54,1,1,0,0,0,0,0.0
100574,2026-08-01 18:23:23,A,Social,Mobile,45-54,1,1,0,0,0,0,0.0
100575,2026-08-02 20:39:35,B,Organic Search,Mobile,25-34,1,1,1,0,0,0,0.0
100576,2026-08-19 02:14:59,B,Direct,Mobile,45-54,1,1,1,1,1,1,8405.42
100577,2026-08-16 13:20:27,A,Social,Mobile,55+,0,1,0,0,0,0,0.0
100578,2026-08-10 03:47:47,A,Organic Search,Desktop,35-44,0,1,1,0,0,0,0.0
100579,2026-08-06 18:12:42,B,Direct,Desktop,35-44,1,1,0,0,0,0,0.0
100580,2026-08-05 10:38:54,B,Direct,Desktop,35-44,0,1,1,1,1,1,2004.83
100581,2026-08-24 04:42:48,A,Direct,Desktop,45-54,0,1,1,1,1,1,19543.87
100582,2026-08-04 16:10:28,A,Direct,Desktop,35-44,0,1,1,1,0,0,0.0
