user_id,event_name,event_time,variant,channel,device
100146,landing_page,2026-08-18 10:02:56,B,Email,Mobile
100147,landing_page,2026-08-26 22:19:19,B,Paid Search,Desktop
100148,landing_page,2026-08-02 12:58:41,B,Paid Search,Mobile
100149,landing_page,2026-08-19 21:22:00,A,Social,Mobile
100149,application_start,2026-08-19 20:16:31,A,Social,Mobile
100149,kyc_complete,2026-08-19 20:25:10,A,Social,Mobile
100149,funding,2026-08-19 20:21:27,A,Social,Mobile
100149,account_opened,2026-08-19 20:55:39,A,Social,Mobile
100150,landing_page,2026-08-05 17:09:47,B,Partner,Desktop
100150,application_start,2026-08-05 16:55:59,B,Partner,Desktop
100150,kyc_complete,2026-08-05 16:47:46,B,Partner,Desktop
100151,landing_page,2026-08-06 19:38:10,A,Direct,Mobile
100151,application_start,2026-08-06 19:22:23,A,Direct,Mobile
100151,kyc_complete,2026-08-06 19:49:43,A,Direct,Mobile
100151,funding,2026-08-06 18:57:59,A,Direct,Mobile
100151,account_opened,2026-08-06 19:03:56,A,Direct,Mobile
100152,landing_page,2026-08-01 06:39:15,B,Organic Search,Desktop
100153,landing_page,2026-08-21 20:39:09,A,Direct,Mobile
100153,application_start,2026-08-21 19:59:50,A,Direct,Mobile
100153,kyc_complete,2026-08-21 20:30:59,A,Direct,Mobile
100153,funding,2026-08-21 20:02:14,A,Direct,Mobile
100153,account_opened,2026-08-21 20:36:12,A,Direct,Mobile
100154,landing_page,2026-08-23 15:45:19,B,Direct,Desktop
100154,application_start,2026-08-23 16:15:47,B,Direct,Desktop
100154,kyc_complete,2026-08-23 15:30:48,B,Direct,Desktop
100155,landing_page,2026-08-22 07:49:04,A,Organic Search,Desktop
100156,landing_page,2026-08-03 15:30:21,B,Social,Mobile
100156,application_start,2026-08-03 16:16:17,B,Social,Mobile
100156,kyc_complete,2026-08-03 15:56:18,B,Social,Mobile
100156,funding,2026-08-03 15:29:58,B,Social,Mobile
100156,account_opened,2026-08-03 15:54:10,B,Social,Mobile
100157,landing_page,2026-08-27 05:44:32,A,Paid Search,Mobile
100157,application_start,2026-08-27 05:33:18,A,Paid Search,Mobile
100157,kyc_complete,2026-08-27 05:00:33,A,Paid Search,Mobile
100158,landing_page,2026-08-17 01:10:08,A,Email,Desktop
100159,landing_page,2026-08-01 17:51:34,B,Paid Search,Mobile
100159,application_start,2026-08-01 17:00:30,B,Paid Search,Mobile
100159,kyc_complete,2026-08-01 17:04:05,B,Paid Search,Mobile
100160,landing_page,2026-08-12 18:08:38,B,Organic Search,Desktop
100160,application_start,2026-08-12 18:39:14,B,Organic Search,Desktop
100160,kyc_complete,2026-08-12 18:07:23,B,Organic Search,Desktop
100160,funding,2026-08-12 17:52:04,B,Organic Search,Desktop
100160,account_opened,2026-08-12 17:53:48,B,Organic Search,Desktop
100161,landing_page,2026-08-25 03:34:27,A,Direct,Tablet
100161,application_start,2026-08-25 03:31:48,A,Direct,Tablet
100161,kyc_complete,2026-08-25 03:24:45,A,Direct,Tablet
100161,funding,2026-08-25 03:14:56,A,Direct,Tablet
100161,account_opened,2026-08-25 02:40:07,A,Direct,Tablet
100162,landing_page,2026-08-26 16:14:01,A,Direct,Mobile
100162,application_start,2026-08-26 16:16:17,A,Direct,Mobile
100162,kyc_complete,2026-08-26 16:26:46,A,Direct,Mobile
100163,landing_page,2026-08-18 08:49:15,A,Organic Search,Mobile
100164,landing_page,2026-08-22 20:33:56,B,Organic Search,Desktop
100165,landing_page,2026-08-06 02:34:22,B,Email,Desktop
100166,landing_page,2026-08-01 12:23:56,B,Direct,Desktop
100166,application_start,2026-08-01 11:55:03,B,Direct,Desktop
100166,kyc_complete,2026-08-01 11:12:16,B,Direct,Desktop
100167,landing_page,2026-08-27 13:04:01,A,Organic Search,Desktop
100167,application_start,2026-08-27 12:56:47,A,Organic Search,Desktop
100168,landing_page,2026-08-01 18:20:03,A,Direct,Desktop
100169,landing_page,2026-08-09 21:00:56,B,Partner,Desktop
100169,application_start,2026-08-09 20:56:17,B,Partner,Desktop
100169,kyc_complete,2026-08-09 21:09:02,B,Partner,Desktop
100170,landing_page,2026-08-18 18:31:08,A,Social,Desktop
100170,application_start,2026-08-18 17:39:28,A,Social,Desktop
100171,landing_page,2026-08-05 21:14:42,B,Organic Search,Desktop
100171,application_start,2026-08-05 20:03:19,B,Organic Search,Desktop
100171,kyc_complete,2026-08-05 20:38:24,B,Organic Search,Desktop
100171,funding,2026-08-05 19:52:27,B,Organic Search,Desktop
100171,account_opened,2026-08-05 21:08:31,B,Organic Search,Desktop
100172,landing_page,2026-08-09 22:16:22,A,Paid Search,Tablet
100173,landing_page,2026-08-10 10:47:47,B,Organic Search,Mobile
100173,application_start,2026-08-10 10:37:10,B,Organic Search,Mobile
100173,kyc_complete,2026-08-10 10:17:37,B,Organic Search,Mobile
100173,funding,2026-08-10 10:03:39,B,Organic Search,Mobile
100174,landing_page,2026-08-03 15:46:55,B,Paid Search,Desktop
100174,application_start,2026-08-03 15:32:37,B,Paid Search,Desktop
100174,kyc_complete,2026-08-03 15:31:57,B,Paid Search,Desktop
100174,funding,2026-08-03 15:48:17,B,Paid Search,Desktop
100174,account_opened,2026-08-03 14:49:10,B,Paid Search,Desktop
100175,landing_page,2026-08-17 05:08:36,A,Direct,Mobile
100176,landing_page,2026-08-18 03:13:48,B,Organic Search,Mobile
100176,application_start,2026-08-18 03:52:50,B,Organic Search,Mobile
100177,landing_page,2026-08-04 03:59:28,B,Paid Search,Desktop
100177,application_start,2026-08-04 02:58:06,B,Paid Search,Desktop
100177,kyc_complete,2026-08-04 03:02:04,B,Paid Search,Desktop
100177,funding,2026-08-04 03:32:36,B,Paid Search,Desktop
100177,account_opened,2026-08-04 03:51:46,B,Paid Search,Desktop
100178,landing_page,2026-08-28 23:52:46,A,Email,Desktop
100178,application_start,2026-08-28 23:16:24,A,Email,Desktop
100178,kyc_complete,2026-08-29 00:04:07,A,Email,Desktop
100178,funding,2026-08-29 00:01:17,A,Email,Desktop
100178,account_opened,2026-08-28 23:33:25,A,Email,Desktop
100179,landing_page,2026-08-16 03:17:05,A,Direct,Mobile
100179,application_start,2026-08-16 03:30:51,A,Direct,Mobile
100180,landing_page,2026-08-03 02:47:59,B,Paid Search,Mobile
100180,application_start,2026-08-03 01:40:27,B,Paid Search,Mobile
100180,kyc_complete,2026-08-03 02:24:05,B,Paid Search,Mobile
100180,funding,2026-08-03 02:45:57,B,Paid Search,Mobile
100180,account_opened,2026-08-03 02:25:48,B,Paid Search,Mobile
100181,landing_page,2026-08-19 01:59:08,A,Direct,Desktop
100182,landing_page,2026-08-10 17:08:30,B,Social,Desktop
100182,application_start,2026-08-10 17:13:32,B,Social,Desktop
100182,kyc_complete,2026-08-10 17:42:06,B,Social,Desktop
100183,landing_page,2026-08-26 18:42:50,A,Social,Mobile
100184,landing_page,2026-08-15 21:34:49,A,Direct,Desktop
100185,landing_page,2026-08-08 21:34:33,A,Organic Search,Desktop
100185,application_start,2026-08-08 22:28:45,A,Organic Search,Desktop
100186,landing_page,2026-08-13 23:20:49,A,Email,Desktop
100186,application_start,2026-08-13 22:52:33,A,Email,Desktop
100186,kyc_complete,2026-08-13 23:02:53,A,Email,Desktop
100187,landing_page,2026-08-26 13:11:08,A,Direct,Desktop
100188,landing_page,2026-08-17 13:12:23,A,Direct,Mobile
100189,landing_page,2026-08-21 04:14:47,B,Organic Search,Desktop
100189,application_start,2026-08-21 04:06:45,B,Organic Search,Desktop
100189,kyc_complete,2026-08-21 05:00:12,B,Organic Search,Desktop
100189,funding,2026-08-21 04:51:20,B,Organic Search,Desktop
100189,account_opened,2026-08-21 04:27:13,B,Organic Search,Desktop
100190,landing_page,2026-08-24 09:58:17,B,Paid Search,Mobile
100190,application_start,2026-08-24 09:30:33,B,Paid Search,Mobile
100191,landing_page,2026-08-02 06:54:09,B,Organic Search,Tablet
100192,landing_page,2026-08-20 06:18:26,A,Direct,Mobile
100193,landing_page,2026-08-02 07:20:09,B,Direct,Desktop
100193,application_start,2026-08-02 07:07:28,B,Direct,Desktop
100193,kyc_complete,2026-08-02 07:04:22,B,Direct,Desktop
100194,landing_page,2026-08-23 05:27:02,A,Email,Desktop
100194,application_start,2026-08-23 04:23:42,A,Email,Desktop
100195,landing_page,2026-08-25 13:31:16,A,Organic Search,Mobile
100195,application_start,2026-08-25 14:09:59,A,Organic Search,Mobile
100195,kyc_complete,2026-08-25 12:50:39,A,Organic Search,Mobile
100195,funding,2026-08-25 14:17:14,A,Organic Search,Mobile
100195,account_opened,2026-08-25 12:59:21,A,Organic Search,Mobile
100196,landing_page,2026-08-18 00:43:18,A,Organic Search,Desktop
100197,landing_page,2026-08-17 07:20:01,A,Social,Tablet
100197,application_start,2026-08-17 06:23:57,A,Social,Tablet
100197,kyc_complete,2026-08-17 06:41:09,A,Social,Tablet
100197,funding,2026-08-17 06:21:03,A,Social,Tablet
100197,account_opened,2026-08-17 06:56:35,A,Social,Tablet
100198,landing_page,2026-08-24 06:55:46,B,Partner,Tablet
100198,application_start,2026-08-24 06:22:39,B,Partner,Tablet
100198,kyc_complete,2026-08-24 07:16:34,B,Partner,Tablet
100198,funding,2026-08-24 06:04:35,B,Partner,Tablet
100198,account_opened,2026-08-24 06:45:39,B,Partner,Tablet
100199,landing_page,2026-08-20 05:04:57,A,Direct,Mobile
100199,application_start,2026-08-20 04:59:33,A,Direct,Mobile
100199,kyc_complete,2026-08-20 06:03:17,A,Direct,Mobile
100200,landing_page,2026-08-25 21:09:57,B,Direct,Mobile
100200,application_start,2026-08-25 21:57:12,B,Direct,Mobile
100200,kyc_complete,2026-08-25 21:27:52,B,Direct,Mobile
100200,funding,2026-08-25 21:49:40,B,Direct,Mobile
100200,account_opened,2026-08-25 21:36:42,B,Direct,Mobile
100201,landing_page,2026-08-04 15:44:56,A,Paid Search,Mobile
100201,application_start,2026-08-04 16:00:39,A,Paid Search,Mobile
100201,kyc_complete,2026-08-04 15:18:26,A,Paid Search,Mobile
100201,funding,2026-08-04 15:32:09,A,Paid Search,Mobile
100201,account_opened,2026-08-04 15:14:44,A,Paid Search,Mobile
100202,landing_page,2026-08-26 14:51:57,B,Partner,Mobile
100202,application_start,2026-08-26 13:58:15,B,Partner,Mobile
100202,kyc_complete,2026-08-26 14:51:19,B,Partner,Mobile
100203,landing_page,2026-08-11 13:08:42,B,Direct,Desktop
100203,application_start,2026-08-11 14:15:03,B,Direct,Desktop
100203,kyc_complete,2026-08-11 13:45:24,B,Direct,Desktop
100204,landing_page,2026-08-19 15:43:23,A,Paid Search,Mobile
100204,application_start,2026-08-19 14:50:58,A,Paid Search,Mobile
100204,kyc_complete,2026-08-19 15:44:29,A,Paid Search,Mobile
100205,landing_page,2026-08-02 15:42:14,B,Direct,Desktop
100205,application_start,2026-08-02 16:10:34,B,Direct,Desktop
100205,kyc_complete,2026-08-02 16:52:54,B,Direct,Desktop
100205,funding,2026-08-02 17:03:47,B,Direct,Desktop
100205,account_opened,2026-08-02 16:15:05,B,Direct,Desktop
100206,landing_page,2026-08-24 13:07:38,B,Email,Mobile
100206,application_start,2026-08-24 13:02:22,B,Email,Mobile
100207,landing_page,2026-08-27 18:33:13,B,Social,Mobile
100208,landing_page,2026-08-05 16:17:43,B,Partner,Desktop
100208,application_start,2026-08-05 16:36:14,B,Partner,Desktop
100208,kyc_complete,2026-08-05 15:51:46,B,Partner,Desktop
100208,funding,2026-08-05 16:50:52,B,Partner,Desktop
100208,account_opened,2026-08-05 16:49:46,B,Partner,Desktop
100209,landing_page,2026-08-26 06:16:52,B,Paid Search,Mobile
100209,application_start,2026-08-26 06:26:13,B,Paid Search,Mobile
100209,kyc_complete,2026-08-26 06:35:30,B,Paid Search,Mobile
100209,funding,2026-08-26 07:21:34,B,Paid Search,Mobile
100209,account_opened,2026-08-26 07:11:43,B,Paid Search,Mobile
100210,landing_page,2026-08-06 12:52:15,A,Direct,Mobile
100210,application_start,2026-08-06 13:43:08,A,Direct,Mobile
100211,landing_page,2026-08-01 21:02:18,B,Social,Tablet
100212,landing_page,2026-08-09 15:47:32,A,Partner,Mobile
100212,application_start,2026-08-09 15:06:33,A,Partner,Mobile
100212,kyc_complete,2026-08-09 15:42:17,A,Partner,Mobile
100212,funding,2026-08-09 15:50:53,A,Partner,Mobile
100212,account_opened,2026-08-09 15:41:32,A,Partner,Mobile
100213,landing_page,2026-08-11 06:46:41,A,Organic Search,Tablet
100213,application_start,2026-08-11 07:03:49,A,Organic Search,Tablet
100213,kyc_complete,2026-08-11 07:32:06,A,Organic Search,Tablet
100213,funding,2026-08-11 06:46:41,A,Organic Search,Tablet
100213,account_opened,2026-08-11 07:44:12,A,Organic Search,Tablet
100214,landing_page,2026-08-13 06:21:53,B,Social,Tablet
100215,landing_page,2026-08-10 13:45:01,A,Organic Search,Tablet
100215,application_start,2026-08-10 14:43:27,A,Organic Search,Tablet
100215,kyc_complete,2026-08-10 13:39:47,A,Organic Search,Tablet
100215,funding,2026-08-10 14:14:56,A,Organic Search,Tablet
100215,account_opened,2026-08-10 13:31:08,A,Organic Search,Tablet
100216,landing_page,2026-08-05 08:50:23,A,Paid Search,Desktop
100217,landing_page,2026-08-22 13:14:53,A,Paid Search,Desktop
100217,application_start,2026-08-22 12:47:36,A,Paid Search,Desktop
100217,kyc_complete,2026-08-22 12:17:07,A,Paid Search,Desktop
100218,landing_page,2026-08-20 05:41:33,A,Email,Mobile
100219,landing_page,2026-08-24 12:11:59,A,Partner,Desktop
100220,landing_page,2026-08-07 11:11:49,B,Organic Search,Mobile
100220,application_start,2026-08-07 11:01:44,B,Organic Search,Mobile
100220,kyc_complete,2026-08-07 11:25:38,B,Organic Search,Mobile
100220,funding,2026-08-07 10:41:05,B,Organic Search,Mobile
100220,account_opened,2026-08-07 11:26:46,B,Organic Search,Mobile
100221,landing_page,2026-08-02 18:00:36,A,Organic Search,Mobile
100221,application_start,2026-08-02 18:29:30,A,Organic Search,Mobile
100222,landing_page,2026-08-08 12:01:18,B,Organic Search,Mobile
100222,application_start,2026-08-08 12:43:11,B,Organic Search,Mobile
100223,landing_page,2026-08-26 12:38:53,A,Email,Desktop
100223,application_start,2026-08-26 12:55:02,A,Email,Desktop
100223,kyc_complete,2026-08-26 13:10:51,A,Email,Desktop
100223,funding,2026-08-26 13:39:07,A,Email,Desktop
100223,account_opened,2026-08-26 12:54:48,A,Email,Desktop
100224,landing_page,2026-08-02 18:12:36,B,Organic Search,Mobile
100224,application_start,2026-08-02 16:58:01,B,Organic Search,Mobile
100224,kyc_complete,2026-08-02 17:08:16,B,Organic Search,Mobile
100225,landing_page,2026-08-18 14:11:51,B,Partner,Mobile
100225,application_start,2026-08-18 14:24:50,B,Partner,Mobile
100225,kyc_complete,2026-08-18 15:00:49,B,Partner,Mobile
100225,funding,2026-08-18 14:59:08,B,Partner,Mobile
100225,account_opened,2026-08-18 15:06:59,B,Partner,Mobile
100226,landing_page,2026-08-05 08:20:42,A,Email,Desktop
100226,application_start,2026-08-05 08:38:56,A,Email,Desktop
100227,landing_page,2026-08-09 00:02:09,B,Direct,Mobile
100227,application_start,2026-08-08 23:09:46,B,Direct,Mobile
100228,landing_page,2026-08-17 09:25:15,B,Direct,Mobile
100228,application_start,2026-08-17 09:55:26,B,Direct,Mobile
100229,landing_page,2026-08-02 09:37:48,B,Social,Desktop
100230,landing_page,2026-08-15 10:04:22,A,Partner,Desktop
100231,landing_page,2026-08-12 12:01:10,B,Partner,Mobile
100231,application_start,2026-08-12 12:14:33,B,Partner,Mobile
100231,kyc_complete,2026-08-12 12:17:02,B,Partner,Mobile
100231,funding,2026-08-12 11:10:48,B,Partner,Mobile
100231,account_opened,2026-08-12 12:14:18,B,Partner,Mobile
100232,landing_page,2026-08-09 02:23:19,B,Organic Search,Desktop
100232,application_start,2026-08-09 02:24:32,B,Organic Search,Desktop
100232,kyc_complete,2026-08-09 02:30:01,B,Organic Search,Desktop
100232,funding,2026-08-09 02:37:01,B,Organic Search,Desktop
100232,account_opened,2026-08-09 02:29:44,B,Organic Search,Desktop
100233,landing_page,2026-08-28 10:09:09,A,Partner,Desktop
100234,landing_page,2026-08-09 02:16:21,A,Email,Tablet
100235,landing_page,2026-08-19 09:46:39,A,Paid Search,Desktop
100235,application_start,2026-08-19 09:35:35,A,Paid Search,Desktop
100236,landing_page,2026-08-19 08:09:06,A,Social,Tablet
100236,application_start,2026-08-19 07:58:03,A,Social,Tablet
100236,kyc_complete,2026-08-19 07:17:56,A,Social,Tablet
100237,landing_page,2026-08-11 13:21:05,B,Paid Search,Desktop
100237,application_start,2026-08-11 12:40:59,B,Paid Search,Desktop
100237,kyc_complete,2026-08-11 13:13:17,B,Paid Search,Desktop
100238,landing_page,2026-08-04 17:34:10,A,Email,Desktop
100239,landing_page,2026-08-22 09:38:37,A,Direct,Mobile
100239,application_start,2026-08-22 09:29:23,A,Direct,Mobile
100239,kyc_complete,2026-08-22 09:38:42,A,Direct,Mobile
100240,landing_page,2026-08-18 01:40:45,B,Organic Search,Desktop
100240,application_start,2026-08-18 01:49:23,B,Organic Search,Desktop
100240,kyc_complete,2026-08-18 01:59:21,B,Organic Search,Desktop
100240,funding,2026-08-18 00:50:45,B,Organic Search,Desktop
100240,account_opened,2026-08-18 00:42:31,B,Organic Search,Desktop
100241,landing_page,2026-08-08 17:40:14,A,Organic Search,Desktop
100242,landing_page,2026-08-05 10:18:42,A,Partner,Mobile
100243,landing_page,2026-08-25 16:46:31,B,Email,Mobile
100243,application_start,2026-08-25 17:03:59,B,Email,Mobile
100243,kyc_complete,2026-08-25 15:59:57,B,Email,Mobile
100243,funding,2026-08-25 16:04:23,B,Email,Mobile
100243,account_opened,2026-08-25 16:23:30,B,Email,Mobile
100244,landing_page,2026-08-10 04:33:12,A,Paid Search,Desktop
100245,landing_page,2026-08-06 19:34:16,A,Partner,Desktop
100245,application_start,2026-08-06 19:31:26,A,Partner,Desktop
100246,landing_page,2026-08-03 03:34:44,A,Partner,Mobile
100246,application_start,2026-08-03 04:13:54,A,Partner,Mobile
100247,landing_page,2026-08-21 07:25:44,B,Organic Search,Mobile
100247,application_start,2026-08-21 08:04:49,B,Organic Search,Mobile
100247,kyc_complete,2026-08-21 07:08:33,B,Organic Search,Mobile
100247,funding,2026-08-21 08:13:53,B,Organic Search,Mobile
100247,account_opened,2026-08-21 07:36:36,B,Organic Search,Mobile
100248,landing_page,2026-08-11 14:26:59,B,Paid Search,Desktop
100249,landing_page,2026-08-21 17:23:14,B,Partner,Mobile
100249,application_start,2026-08-21 16:18:17,B,Partner,Mobile
100249,kyc_complete,2026-08-21 16:15:15,B,Partner,Mobile
100250,landing_page,2026-08-02 13:09:26,A,Organic Search,Desktop
100251,landing_page,2026-08-09 21:31:37,B,Social,Desktop
100251,application_start,2026-08-09 21:49:16,B,Social,Desktop
100251,kyc_complete,2026-08-09 21:25:13,B,Social,Desktop
100251,funding,2026-08-09 22:41:56,B,Social,Desktop
100251,account_opened,2026-08-09 21:47:15,B,Social,Desktop
100252,landing_page,2026-08-14 01:49:38,B,Paid Search,Desktop
100252,application_start,2026-08-14 01:44:39,B,Paid Search,Desktop
100252,kyc_complete,2026-08-14 01:45:01,B,Paid Search,Desktop
100252,funding,2026-08-14 02:01:45,B,Paid Search,Desktop
100252,account_opened,2026-08-14 01:35:13,B,Paid Search,Desktop
100253,landing_page,2026-08-25 08:19:48,A,Direct,Desktop
100253,application_start,2026-08-25 08:41:19,A,Direct,Desktop
100253,kyc_complete,2026-08-25 07:34:21,A,Direct,Desktop
100253,funding,2026-08-25 08:49:15,A,Direct,Desktop
100253,account_opened,2026-08-25 07:33:54,A,Direct,Desktop
100254,landing_page,2026-08-10 01:36:43,B,Organic Search,Desktop
100255,landing_page,2026-08-16 18:50:24,B,Social,Mobile
100256,landing_page,2026-08-08 04:01:49,A,Organic Search,Desktop
100257,landing_page,2026-08-14 05:04:26,A,Paid Search,Mobile
100257,application_start,2026-08-14 05:11:25,A,Paid Search,Mobile
100257,kyc_complete,2026-08-14 05:47:24,A,Paid Search,Mobile
100258,landing_page,2026-08-25 18:21:29,A,Organic Search,Mobile
100258,application_start,2026-08-25 18:09:01,A,Organic Search,Mobile
100259,landing_page,2026-08-11 04:49:54,A,Organic Search,Mobile
100260,landing_page,2026-08-06 14:27:42,B,Direct,Desktop
100260,application_start,2026-08-06 14:05:23,B,Direct,Desktop
100261,landing_page,2026-08-20 18:32:24,B,Partner,Tablet
100262,landing_page,2026-08-13 20:22:30,A,Direct,Desktop
100263,landing_page,2026-08-11 22:02:41,B,Social,Mobile
100263,application_start,2026-08-11 21:09:55,B,Social,Mobile
